Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
RENAL CORTEX	50/2316	0.0000000000019183982018728957952248019907556567348154430430184902434120886027812957763671875	0.000000000008287480232090908736771893553074556405813044790420462959446012973785400390625	0.00000000000000584279939919500956340526789890338547778258528053729747853139997459948062896728515625	0.00000000000002524089340452244017795105380500562547113163440470895437783838133327662944793701171875	-0.8901597483682328	24.01609212365043	NRP1;APP;ELN;NRK;LDB2;PEAR1;CPZ;MEOX2;TSPAN11;MEOX1;PTMS;AKAP12;TNKS1BP1;SVEP1;HMCN1;SCARF2;TNS2;DACT1;PDGFRA;CCBE1;SCARA3;ENTPD2;IGFBP5;UNC5B;FST;OSR1;HIC1;CPED1;COL4A2;COL4A1;COL4A4;COL4A3;KCTD12;COL15A1;LTBP4;ADAMTS10;FBLN5;CYTH3;SPOCK2;NAALAD2;SLIT3;GPC6;NTRK2;LAMB2;SUSD2;PLEKHA6;FMO1;BICC1;SMOC2;FMNL2
ENDOMETRIUM (BULK)	46/2316	0.000000000348542883750335335927522903521160770046183330350686446763575077056884765625	0.0000000012980217739667661927205146135308987120904333778526051901280879974365234375	0.0000000000020619753650331600620372330993144334714169130240435379164409823715686798095703125	0.0000000000076790806697786643343927046248876037114194925692345350398682057857513427734375	-1.0211327548811098	22.237473335130648	NRP1;SRPX;SNED1;COL15A1;PID1;LRP1;ASAP3;TWIST2;LDB2;PEAR1;CPZ;TSPAN11;ADAMTS10;FBLN5;AKAP12;AKAP13;ARHGAP21;SERTAD4;ABI3BP;NAALAD2;SVEP1;PTGFRN;HMCN1;GPC6;TNS2;DACT1;PDGFRA;SCARA3;ZHX3;IGFBP5;UNC5B;LAMB2;PTCH2;PODN;HIC1;EXT1;CPED1;IGSF10;SMOC2;B3GNT9;COL4A2;COL4A1;MGP;RHOJ;IL6ST;RAMP1
ADRENAL GLAND	47/2316	0.00000000009935297066788186654552114964895621722351659599326012539677321910858154296875	0.000000000383218601147544318386858445098295915254293930729545536451041698455810546875	0.000000000000498016678881485683392176591687160376077658785476387492963112890720367431640625	0.0000000000019209214756857306084831907031242026993866911510622230707667768001556396484375	-0.8693522346089342	20.02321820013535	NRP1;SRPX;SNED1;COL15A1;PID1;CFH;CHPF;NRK;ASAP3;LDB2;PEAR1;ADAMTS10;FBLN5;CYTH3;TNKS1BP1;NAALAD2;MAP6;SLIT3;SVEP1;PTGFRN;SCARF2;GPC6;SPTBN1;TNS2;DACT1;PDGFRA;IGFBP5;UNC5B;LAMB2;SUSD2;PTCH2;FMO2;ARAP1;HIC1;FOSL2;CPED1;IGSF10;SMOC2;FMNL2;COL4A2;COL4A1;COL4A4;MGP;COL4A3;SLC29A1;DDR2;PLEC
SKELETAL MUSCLE (BULK TISSUE)	47/2316	0.00000000009935297066788186654552114964895621722351659599326012539677321910858154296875	0.000000000383218601147544318386858445098295915254293930729545536451041698455810546875	0.000000000000498016678881485683392176591687160376077658785476387492963112890720367431640625	0.0000000000019209214756857306084831907031242026993866911510622230707667768001556396484375	-0.7947473799253437	18.30489365382427	SNED1;COL15A1;CFH;DOCK9;BHLHE41;ASAP3;FAM129A;LTBP4;LDB2;PEAR1;MEOX2;MEOX1;YBX3;PKD1;CYGB;CYTH3;THBD;C1QTNF2;ABI3BP;HCFC1R1;SVEP1;HMCN1;SCN1B;TNS2;GDF10;PDGFRA;ZHX3;ENTPD2;IGFBP5;LAMB2;EBF2;PRG4;FMO2;PODN;HIC1;CPED1;TBX15;SMOC2;COL4A2;COL4A1;COL4A4;MGP;COL4A3;SLC29A1;RAMP1;EPHA3;PLEC
THYROID (BULK TISSUE)	45/2316	0.0000000011856084112300824561022580746496267456446815913295722566545009613037109375	0.000000004268190280428296262941700281619283874334769279812462627887725830078125	0.00000000000827670267125208341081838507897355285136686831037877709604799747467041015625	0.000000000029796129616507498986476479170199048278344644558046638849191367626190185546875	-0.7885637102865788	16.2073576393584	SRPX;SNED1;APP;COL15A1;CFH;CHPF;DOCK9;BHLHE41;ASAP3;LTBP4;RRBP1;CPZ;MEOX2;CYTH3;THBD;SERTAD4;ABI3BP;TNKS1BP1;SLIT3;HMCN1;SCARF2;TNS2;NTRK2;SCARA3;ZHX3;IGFBP5;GADD45B;LAMB2;SUSD2;OSR1;PTCH2;EMP1;EXT1;TBX15;SMOC2;B3GNT9;FMNL2;COL4A2;COL4A1;COL4A4;MGP;COL4A3;IL6ST;EPHA3;PLEC
TRACHEA (BULK TISSUE)	40/2316	0.00000033592891908100405100646187843416168306021063472144305706024169921875	0.0000010670683311984834499099895899210110883359448052942752838134765625	0.0000000053519912572165323491551084202945409717955271844402886927127838134765625	0.00000001700044281704075000959401793576564188015254330821335315704345703125	-0.9068223062801006	13.517425420824491	NRP1;SRPX;SNED1;CFH;LRP1;CHPF;ASAP3;TWIST2;MEOX2;TSPAN11;CYGB;THBD;GPR153;TNKS1BP1;SVEP1;PTGFRN;HMCN1;GPC6;TNS2;GDF10;PDGFRA;SCARA3;IGFBP5;UNC5B;LAMB2;FST;OSR1;PTCH2;PRRX2;FMO2;PODN;EXT1;B3GNT9;COL4A2;COL4A1;COL4A4;COL4A3;IL6ST;EPHA3;PLEC
SKIN (BULK TISSUE)	43/2316	0.0000000124899627535516887663341798722811681887634449594770558178424835205078125	0.00000004351341862527685118593843310343116659311135663301683962345123291015625	0.000000000121349092338800169197527666686072141122298972959470120258629322052001953125	0.000000000422764579760981227952833382704479758817939227810711599886417388916015625	-0.6408427127858545	11.662273890961945	SRPX;SNED1;COL15A1;CFH;DOCK9;ASAP3;TWIST2;MEOX2;MEOX1;CYGB;CYTH3;THBD;SERTAD4;GPR153;ABI3BP;TNKS1BP1;SLIT3;SVEP1;PTGFRN;HMCN1;NTRK2;SCARA3;ENTPD2;UNC5B;LAMB2;FST;SUSD2;OSR1;PRRX2;EMP1;FMO1;FMO2;PODN;FOSL2;EXT1;IGSF10;TBX15;SMOC2;COL4A2;COL4A1;MGP;SIK1;PLEC
FORESKIN FIBROBLAST	41/2316	0.0000001158264646487283167403491818646388278324366183369420468807220458984375	0.0000003909143181894580739617621641113220931629257393069565296173095703125	0.00000000156514045278659568044557089095368540565544890341698192059993743896484375	0.0000000052823490281547607316965314643540663208653995752683840692043304443359375	-0.7142537755671882	11.407470444326146	COLEC12;NRP1;SRPX;CFH;LRP1;TWIST2;WFDC1;LDB2;PEAR1;CPZ;FBLN5;AKAP12;C1QTNF2;HCFC1R1;SLIT3;SVEP1;TNS2;PDGFRA;CCBE1;SCARA3;ZHX3;IGFBP5;UNC5B;LAMB2;FST;OSR1;PRRX2;EMP1;PODN;BICC1;HIC1;EXT1;CPED1;TBX15;COL4A2;COL4A1;RHOJ;TMEM119;IL6ST;DDR2;SNTB2
PLACENTA (BULK)	40/2316	0.00000033592891908100405100646187843416168306021063472144305706024169921875	0.0000010670683311984834499099895899210110883359448052942752838134765625	0.0000000053519912572165323491551084202945409717955271844402886927127838134765625	0.00000001700044281704075000959401793576564188015254330821335315704345703125	-0.6770173682157437	10.091868848043587	NRP1;APP;COL15A1;LRP1;CHPF;DOCK9;NRK;RRBP1;LDB2;CPZ;MEOX2;AKAP12;CYTH3;AKAP13;THBD;ARHGAP21;SERTAD4;MGAT5;TNKS1BP1;SVEP1;PTGFRN;HMCN1;CCNL1;PDGFRA;IGFBP5;DAPK1;IQSEC1;LAMB2;PLEKHA6;FOSL2;CPED1;SMOC2;FMNL2;COL4A2;COL4A1;ESYT2;KCTD12;IL6ST;EPHA3;PLEC
INTESTINAL EPITHELIAL CELL	37/2316	0.0000067085332590513181946528971366650040408785571344196796417236328125	0.00001958166464804168645686029137653605403102119453251361846923828125	0.00000017496596784036019962330879735923350182247304474003612995147705078125	0.0000005107114736961864857062317300806508768573621637187898159027099609375	-0.5526755493412753	6.5835431138156535	SRPX;APP;LRP1;CHPF;DOCK9;NRK;TWIST2;WFDC1;RRBP1;PEAR1;CPZ;FBLN5;CYGB;CYTH3;C1QTNF2;SERTAD4;MGAT5;TNKS1BP1;EPHB2;SCARF2;DACT1;PDGFRA;SCARA3;IGFBP5;UNC5B;LAMB2;FST;SUSD2;PRRX2;EMP1;HIC1;EXT1;CPED1;B3GNT9;COL4A2;COL4A1;PLEC
LIVER (BULK TISSUE)	39/2316	0.0000009425950260757229911068116011418904776064664474688470363616943359375	0.00000290857893760508828045140659879219668937366805039346218109130859375	0.000000017702528005010148453176219390629853034369034503470174968242645263671875	0.00000005462494355831702856730877691619763236730022981646470725536346435546875	-0.4654988631778667	6.458624072731282	NRP1;SRPX;PID1;CFH;LRP1;CHPF;ELN;ASAP3;TNFAIP3;MIA3;RRBP1;LDB2;PEAR1;CYGB;C2;AKAP12;ABI3BP;TNKS1BP1;GPC6;TNS2;DLGAP4;PDGFRA;TCF7L1;IGFBP5;GADD45B;LAMB2;FST;ABCA9;EMP1;PLEKHA6;PRG4;EXT1;TBX15;FMNL2;COL4A2;COL4A1;MGP;RHOJ;IL6ST
GRANULOSA CELL	36/2316	0.000016999947705551138299982782964292482574819587171077728271484375	0.0000483156408473558681739012943268107846961356699466705322265625	0.000000522309239688852100749641253762955983575011487118899822235107421875	0.000001484457839115684995936225547275011393821841920726001262664794921875	-0.5086799172518303	5.586475602780864	NRP1;SRPX;APP;COL15A1;CFH;CHPF;NRK;ASAP3;TNFAIP3;THBD;SPOCK2;EPB41L2;MGAT5;TNKS1BP1;PTGFRN;HMCN1;GPC6;TNS2;CCBE1;IGFBP5;UNC5B;LAMB2;FST;FOSL2;EXT1;SMOC2;B3GNT9;FMNL2;COL4A2;COL4A1;COL4A4;COL4A3;ESYT2;IL6ST;RAMP1;PLEC
WHARTONS JELLY	35/2316	0.0000416003006001971334707444094558326241894974373281002044677734375	0.0001095812796297875664659760008845523771014995872974395751953125	0.000001505255924619210947077731742316242247170521295629441738128662109375	0.000003965064386801823978815316473767182969822897575795650482177734375	-0.5080229873666833	5.124632690531929	NRP1;SRPX;PID1;CFH;CHPF;NRK;BHLHE41;TWIST2;RRBP1;PEAR1;C1QTNF2;SERTAD4;TNKS1BP1;HMCN1;SCARF2;GPC6;DACT1;PDGFRA;SCARA3;IGFBP5;LAMB2;FST;OSR1;PTCH2;PRRX2;EMP1;HIC1;EXT1;CPED1;B3GNT9;COL4A2;COL4A1;IL6ST;EPHA3;DDR2
COLON (BULK TISSUE)	37/2316	0.0000067085332590513181946528971366650040408785571344196796417236328125	0.00001958166464804168645686029137653605403102119453251361846923828125	0.00000017496596784036019962330879735923350182247304474003612995147705078125	0.0000005107114736961864857062317300806508768573621637187898159027099609375	-0.40608849633876287	4.837379049710661	SRPX;COL15A1;PID1;CFH;CHPF;BHLHE41;TWIST2;LTBP4;RRBP1;CPZ;MEOX2;TSPAN11;MEOX1;NTN1;CYGB;C2;THBD;GPR153;TNKS1BP1;PTGFRN;EPHB2;TNS2;PDGFRA;SCARA3;ENTPD2;IGFBP5;UNC5B;EMP1;PLEKHA6;HIC1;FOSL2;EXT1;SMOC2;COL4A2;COL4A1;MGP;PLEC
HEPATIC STELLATE CELL	35/2316	0.0000416003006001971334707444094558326241894974373281002044677734375	0.0001095812796297875664659760008845523771014995872974395751953125	0.000001505255924619210947077731742316242247170521295629441738128662109375	0.000003965064386801823978815316473767182969822897575795650482177734375	-0.47385904054506145	4.780007185242914	NRP1;SRPX;CFH;CHPF;BHLHE41;ASAP3;LTBP4;RRBP1;PEAR1;PTMS;CYTH3;THBD;GPR153;IRAK1;TNKS1BP1;HMCN1;SCARF2;DLGAP4;SCARA3;UNC5B;LAMB2;FST;OSR1;EMP1;HIC1;SKI;EXT1;CPED1;B3GNT9;COL4A2;COL4A1;COL4A4;RHOJ;IL6ST;PLEC
PODOCYTE	35/2316	0.0000416003006001971334707444094558326241894974373281002044677734375	0.0001095812796297875664659760008845523771014995872974395751953125	0.000001505255924619210947077731742316242247170521295629441738128662109375	0.000003965064386801823978815316473767182969822897575795650482177734375	-0.4590830800341152	4.630956114422472	SRPX;APP;CFH;LRP1;CHPF;NRK;BHLHE41;PEAR1;TSPAN11;MEOX1;NTN1;CYGB;AKAP12;CYTH3;SERTAD4;TNKS1BP1;SIRPA;PTGFRN;HMCN1;EPHB2;SCARF2;GPC6;DACT1;IGFBP5;LAMB2;PRRX2;BICC1;FOSL2;EXT1;TBX15;COL4A2;COL4A1;COL4A4;COL4A3;PLEC
OVARY (BULK TISSUE)	34/2316	0.00009825425158210270991550328023578231295687146484851837158203125	0.000252653789782549833241309666931329047656618058681488037109375	0.000004185630641603027188822616633245843331678770482540130615234375	0.00001076305022126492657295361576874626052813255228102207183837890625	-0.4445101435514424	4.101918283786289	SNED1;COL15A1;DOCK9;NRK;ASAP3;TWIST2;LDB2;PEAR1;CPZ;FBLN5;AKAP12;CYTH3;EPB41L2;PTGFRN;HMCN1;TNS2;DACT1;PDGFRA;IGFBP5;UNC5B;DAPK1;LAMB2;SUSD2;PTCH2;PRRX2;PODN;HIC1;IGSF10;SMOC2;FMNL2;COL4A2;COL4A1;COL4A4;COL4A3
OLIGODENDROCYTE	33/2316	0.00022386268582178628946781351327643960757995955646038055419921875	0.000514407873803253532125900893134939906303770840167999267578125	0.000011223462443648206802765572576152663941684295423328876495361328125	0.000025790083913063965577287806052453333904850296676158905029296875	-0.370028984348266	3.1099003487150143	PID1;LRP1;CHPF;ELN;ASAP3;TSPAN11;NTN1;ADAMTS10;PTMS;EPB41L2;NAALAD2;MAP6;SLIT3;PTGFRN;EPHB2;SCARF2;GPC6;GDF10;NTRK2;PDGFRA;SCARA3;ENTPD2;IGFBP5;LAMB2;OSR1;EMP1;SMOC2;FMNL2;COL4A2;COL4A1;RHOJ;RAMP1;EPHA3
CARDIAC MUSCLE FIBER	33/2316	0.00022386268582178628946781351327643960757995955646038055419921875	0.000514407873803253532125900893134939906303770840167999267578125	0.000011223462443648206802765572576152663941684295423328876495361328125	0.000025790083913063965577287806052453333904850296676158905029296875	-0.35983823932438086	3.0242524593766538	SRPX;CHPF;NRK;ASAP3;CPZ;TSPAN11;NTN1;ADAMTS10;GPR153;MGAT5;TNKS1BP1;NAALAD2;SLIT3;SVEP1;PTGFRN;HMCN1;SCARF2;GPC6;DACT1;GDF10;PDGFRA;IGFBP5;UNC5B;LAMB2;FST;OSR1;PLEKHA6;EXT1;SMOC2;B3GNT9;COL4A2;COL4A1;EPHA3
MYOBLAST	33/2316	0.00022386268582178628946781351327643960757995955646038055419921875	0.000514407873803253532125900893134939906303770840167999267578125	0.000011223462443648206802765572576152663941684295423328876495361328125	0.000025790083913063965577287806052453333904850296676158905029296875	-0.2629875140540747	2.2102726982454404	NRP1;SRPX;CFH;LRP1;ELN;ASAP3;WFDC1;FBLN5;AKAP12;EPB41L2;ABI3BP;SH3BGRL3;GPC6;SPTBN1;CCBE1;TCF7L1;LAMB2;ABCA9;EMP1;PLEKHA6;BICC1;FOSL2;CPED1;TBX15;COL4A2;NFIB;COL4A1;RHOJ;TCF4;IL6ST;RAMP1;DDR2;SNTB2
SPINAL CORD	33/2316	0.00022386268582178628946781351327643960757995955646038055419921875	0.000514407873803253532125900893134939906303770840167999267578125	0.000011223462443648206802765572576152663941684295423328876495361328125	0.000025790083913063965577287806052453333904850296676158905029296875	-0.22918657912004117	1.9261934942247376	LRP1;ASAP3;MEOX2;TSPAN11;NTN1;PKD1;ADAMTS10;AKAP12;SERTAD4;SPOCK2;NAALAD2;MAP6;SLIT3;HMCN1;GPC6;DACT1;GDF10;NTRK2;PDGFRA;SCARA3;ENTPD2;IGFBP5;UNC5B;SUSD2;PTCH2;PLEKHA6;EBF2;IGSF10;SMOC2;OLFM1;FMNL2;COL4A2;EPHA3
SPINAL CORD (BULK)	33/2316	0.00022386268582178628946781351327643960757995955646038055419921875	0.000514407873803253532125900893134939906303770840167999267578125	0.000011223462443648206802765572576152663941684295423328876495361328125	0.000025790083913063965577287806052453333904850296676158905029296875	-0.19285715391192443	1.620863650071226	LRP1;ASAP3;MEOX2;TSPAN11;NTN1;PKD1;ADAMTS10;AKAP12;SERTAD4;SPOCK2;NAALAD2;MAP6;SLIT3;HMCN1;GPC6;DACT1;GDF10;NTRK2;PDGFRA;SCARA3;ENTPD2;IGFBP5;UNC5B;SUSD2;PTCH2;PLEKHA6;EBF2;IGSF10;SMOC2;OLFM1;FMNL2;COL4A2;EPHA3
CEREBELLUM	31/2316	0.00104090927140371354055192743004454314359463751316070556640625	0.00224836402623202098738364185237514902837574481964111328125	0.000072182893406822799873927276603780001096311025321483612060546875	0.00015591504975873723796986336509462489630095660686492919921875	-0.205011969695047	1.4079526367214092	COL15A1;LRP1;DOCK9;NRK;CPZ;TSPAN11;NTN1;ADAMTS10;SERTAD4;SPOCK2;MAP6;HMCN1;EPHB2;GPC6;DACT1;GDF10;NTRK2;PDGFRA;UNC5B;OSR1;PTCH2;EBF2;FMO2;EXT1;IGSF10;OLFM1;NFIB;COL4A1;TCF4;KCTD12;EPHA3
HEPATOCYTE	32/2316	0.000491756422095665263367891828494293804396875202655792236328125	0.00110645194971524681547270230197455020970664918422698974609375	0.0000290030440663646455097535170608580301632173359394073486328125	0.000065256849149320452396945413386930567867239005863666534423828125	-0.11165648514638372	0.8505462949172495	SNED1;PID1;CFH;LRP1;CHPF;RRBP1;NTN1;ADAMTS10;CYGB;PTMS;C2;GPR153;TNKS1BP1;SCARF2;GPC6;TNS2;SCARA3;ENTPD2;GADD45B;LAMB2;FST;SUSD2;PLEKHA6;FMO1;PRG4;EXT1;TBX15;SMOC2;COL4A2;COL4A1;SLC29A1;RAMP1
ESOPHAGUS (BULK TISSUE)	30/2316	0.0021218870521103887390179654204303005826659500598907470703125	0.00449340787505729359618822371658097836188971996307373046875	0.00017290604077067209059202779197761401519528590142726898193359375	0.000366153968690835040881992323846816361765377223491668701171875	-0.07497390957885026	0.4614981117784677	CSTB;CFH;DOCK9;ASAP3;MEOX1;NTN1;CYTH3;THBD;SERTAD4;GPR153;TNKS1BP1;PTGFRN;HMCN1;NTRK2;SCARA3;ENTPD2;IGFBP5;UNC5B;LAMB2;SUSD2;PRRX2;EMP1;PLEKHA6;FMO1;FMO2;FOSL2;IGSF10;SMOC2;COL4A2;PLEC
FETAL BRAIN	28/2316	0.00785741524140616022509053806288648047484457492828369140625	0.0160113367183370818025434090259295771829783916473388671875	0.000882074074062282509518795325931250772555358707904815673828125	0.001797433962240122841402811815214590751565992832183837890625	-0.07893630281499141	0.38254881301578175	PID1;CHPF;ASAP3;TSPAN11;NTN1;ADAMTS10;PTMS;ARHGAP21;GPR153;TNKS1BP1;MAP6;PTGFRN;EPHB2;SCARF2;GPC6;DACT1;NTRK2;PDGFRA;SCARA3;LAMB2;SKI;OLFM1;FMNL2;COL4A2;NFIB;COL4A1;RHOJ;EPHA3
SPLEEN (BULK TISSUE)	31/2316	0.00104090927140371354055192743004454314359463751316070556640625	0.00224836402623202098738364185237514902837574481964111328125	0.000072182893406822799873927276603780001096311025321483612060546875	0.00015591504975873723796986336509462489630095660686492919921875	-0.0411935315116222	0.2829031953301415	SNED1;CFH;LTBP4;TNFAIP3;LDB2;PEAR1;TSPAN11;MEOX1;FBLN5;C2;THBD;GPR153;SPOCK2;SVEP1;HMCN1;SCARF2;TNS2;PDGFRA;IQSEC1;LAMB2;PTCH2;FMO2;ARAP1;HIC1;CPED1;IGSF10;COL4A2;COL4A1;COL4A4;COL4A3;PLEC
THYMUS (BULK TISSUE)	27/2316	0.0142571409932712722667957905287039466202259063720703125	0.0285142819865425480030385330110220820643007755279541015625	0.00187582450752653653348878126649879050091840326786041259765625	0.0037516490150530730669775625329975810018368065357208251953125	-0.007523601652354116	0.031979049077281385	SRPX;SNED1;COL15A1;DOCK9;TNFAIP3;MEOX2;MEOX1;ADAMTS10;FBLN5;SPOCK2;TNKS1BP1;SLIT3;SCARA3;UNC5B;DAPK1;PTCH2;FMO1;FMO2;PODN;HIC1;IGSF10;SMOC2;COL4A2;COL4A1;COL4A4;SLC29A1;EPHA3
COLONIC MUCOSA	2/2316	0.9999998348538221559778094160719774663448333740234375	0.9999998348538221559778094160719774663448333740234375	0.99999753305044836171333599850186146795749664306640625	0.99999753305044836171333599850186146795749664306640625	1.3789223216337319	-0.00000022772376976547184	ABI3BP;MGP
BLASTOCYST	3/2316	0.9999982778564950880451078774058260023593902587890625	0.9999998348538221559778094160719774663448333740234375	0.9999782974382984690464581944979727268218994140625	0.99999753305044836171333599850186146795749664306640625	1.3194353047322498	-0.0000022722588967746817	SERTAD4;PQLC3;SUSD2
ERYTHROBLAST	5/2316	0.999938275973779155947340768761932849884033203125	0.9999998348538221559778094160719774663448333740234375	0.99944373033232103420431258200551383197307586669921875	0.99999753305044836171333599850186146795749664306640625	1.574414568778041	-0.00009718220539508682	IQSEC1;UCP2;TNKS1BP1;PEAR1;SLC29A1
CD34+ CELL	6/2316	0.9997452735123240064041283403639681637287139892578125	0.9999998348538221559778094160719774663448333740234375	0.9980529057119078562010372479562647640705108642578125	0.99999753305044836171333599850186146795749664306640625	1.3868868746240381	-0.0003533218245013057	DAPK1;UCP2;SH3BGRL3;FXYD5;YBX3;CLINT1
MORULA	6/2316	0.9997452735123240064041283403639681637287139892578125	0.9999998348538221559778094160719774663448333740234375	0.9980529057119078562010372479562647640705108642578125	0.99999753305044836171333599850186146795749664306640625	1.4508719892656539	-0.0003696226042258447	CPED1;CYTH3;SERTAD4;SUSD2;NAALAD2;FMO2
ALPHA CELL	7/2316	0.99912646031026586257439703331328928470611572265625	0.9999998348538221559778094160719774663448333740234375	0.99432344382773385493834439330385066568851470947265625	0.99999753305044836171333599850186146795749664306640625	1.2418294377571133	-0.0010852613802469267	SNED1;CHPF;PLEKHA6;MAP6;KCTD12;SLC29A1;GPC6
BONE MARROW (BULK TISSUE)	7/2316	0.99912646031026586257439703331328928470611572265625	0.9999998348538221559778094160719774663448333740234375	0.99432344382773385493834439330385066568851470947265625	0.99999753305044836171333599850186146795749664306640625	1.3362783041267372	-0.0011678022702939412	DAPK1;ADAMTSL3;UCP2;SH3BGRL3;FXYD5;YBX3;CLINT1
PERIPHERAL BLOOD	7/2316	0.99912646031026586257439703331328928470611572265625	0.9999998348538221559778094160719774663448333740234375	0.99432344382773385493834439330385066568851470947265625	0.99999753305044836171333599850186146795749664306640625	1.4637756587506294	-0.001279224943045898	THBD;RASSF2;IQSEC1;SPOCK2;FAM129A;SIRPA;ARAP1
PLASMA CELL	7/2316	0.99912646031026586257439703331328928470611572265625	0.9999998348538221559778094160719774663448333740234375	0.99432344382773385493834439330385066568851470947265625	0.99999753305044836171333599850186146795749664306640625	1.4687362884420538	-0.001283560143728153	TBX15;B3GNT9;PQLC3;COL4A4;COL4A3;BHLHE41;SIK1
BLOOD DENDRITIC CELLS	8/2316	0.9974383068485064285368935088627040386199951171875	0.9999998348538221559778094160719774663448333740234375	0.98581055038510412291685724994749762117862701416015625	0.99999753305044836171333599850186146795749664306640625	1.154068028767969	-0.002960161298974742	CSTB;RASSF2;PQLC3;ADAMTSL3;UCP2;SH3BGRL3;FXYD5;KCTD12
GRANULOCYTE	8/2316	0.9974383068485064285368935088627040386199951171875	0.9999998348538221559778094160719774663448333740234375	0.98581055038510412291685724994749762117862701416015625	0.99999753305044836171333599850186146795749664306640625	1.1967415734027607	-0.003069618083296924	THBD;ENTPD2;RASSF2;IQSEC1;PTCH2;FAM129A;SIRPA;ARAP1
TLYMPHOCYTE	8/2316	0.9974383068485064285368935088627040386199951171875	0.9999998348538221559778094160719774663448333740234375	0.98581055038510412291685724994749762117862701416015625	0.99999753305044836171333599850186146795749664306640625	1.2331954845061106	-0.0031631216326150706	GADD45B;SPOCK2;UCP2;TNFAIP3;SH3BGRL3;FXYD5;MEOX1;NFKB1
BLYMPHOCYTE	8/2316	0.9974383068485064285368935088627040386199951171875	0.9999998348538221559778094160719774663448333740234375	0.98581055038510412291685724994749762117862701416015625	0.99999753305044836171333599850186146795749664306640625	1.3703517280044653	-0.0035149246405798765	SNED1;IQSEC1;MGAT5;COL4A4;COL4A3;BHLHE41;SIK1;NFKB1
SPERM	9/2316	0.99343836190944490027732172165997326374053955078125	0.9999998348538221559778094160719774663448333740234375	0.968925734238008207199754906469024717807769775390625	0.99999753305044836171333599850186146795749664306640625	1.0217062373272745	-0.006726158084202603	IGSF10;TBX15;OSR1;PTCH2;PRRX2;NAALAD2;MAP6;NTN1;CXCL16
CD19+ B CELLS	9/2316	0.99343836190944490027732172165997326374053955078125	0.9999998348538221559778094160719774663448333740234375	0.968925734238008207199754906469024717807769775390625	0.99999753305044836171333599850186146795749664306640625	1.0293475615924623	-0.0067764629106806685	AKAP13;SNED1;RASSF2;SPOCK2;MGAT5;COL4A4;PTCH2;COL4A3;TCF4
NEURONAL PROGENITOR CELLS	9/2316	0.99343836190944490027732172165997326374053955078125	0.9999998348538221559778094160719774663448333740234375	0.968925734238008207199754906469024717807769775390625	0.99999753305044836171333599850186146795749664306640625	1.0964775206042934	-0.007218396903058737	AKAP12;TCF7L1;FMNL2;IGFBP5;FST;NAALAD2;PTGFRN;EPHB2;GPC6
REGULATORY T CELLS	9/2316	0.99343836190944490027732172165997326374053955078125	0.9999998348538221559778094160719774663448333740234375	0.968925734238008207199754906469024717807769775390625	0.99999753305044836171333599850186146795749664306640625	1.2701848575600292	-0.00836195751379412	GADD45B;SPOCK2;PQLC3;UCP2;MGP;FAM129A;TNFAIP3;FXYD5;MEOX1
CD4+ T CELL	10/2316	0.98507647597548242401899187825620174407958984375	0.9999998348538221559778094160719774663448333740234375	0.9393647588527880287756488542072474956512451171875	0.99999753305044836171333599850186146795749664306640625	1.0147877532277454	-0.01525834890075287	GADD45B;DOCK9;SPOCK2;PQLC3;UCP2;MGP;TNFAIP3;FXYD5;MEOX1;FBLN5
PANCREATIC ISLET	10/2316	0.98507647597548242401899187825620174407958984375	0.9999998348538221559778094160719774663448333740234375	0.9393647588527880287756488542072474956512451171875	0.99999753305044836171333599850186146795749664306640625	1.1342812425121338	-0.017055053034272682	COLEC12;CSTB;CCBE1;ADAMTSL3;ABCA9;WFDC1;DACT3;PLEKHA6;MAP6;SMARCA2
NATURAL KILLER CELLS	10/2316	0.98507647597548242401899187825620174407958984375	0.9999998348538221559778094160719774663448333740234375	0.9393647588527880287756488542072474956512451171875	0.99999753305044836171333599850186146795749664306640625	1.1553712690297857	-0.017372162678046872	GPR153;GADD45B;SPOCK2;PQLC3;HCFC1R1;UCP2;TNFAIP3;SH3BGRL3;RAMP1;HIC1
DENTATE GRANULE CELL	11/2316	0.9694616799842361576367011366528458893299102783203125	0.9999998348538221559778094160719774663448333740234375	0.8931144255600538262029886027448810636997222900390625	0.99999753305044836171333599850186146795749664306640625	0.936309289660723	-0.029039005877234993	GDF10;IGSF10;NTRK2;OLFM1;NFIB;BHLHE41;NAALAD2;MAP6;LDB2;MEOX2;RAMP1
HUMAN ZYGOTE	11/2316	0.9694616799842361576367011366528458893299102783203125	0.9999998348538221559778094160719774663448333740234375	0.8931144255600538262029886027448810636997222900390625	0.99999753305044836171333599850186146795749664306640625	0.9415475457808187	-0.02920146688444452	CPED1;IGSF10;NTRK2;ZHX3;EBF2;NAALAD2;SVEP1;FMO2;HMCN1;NTN1;GPC6
KIDNEY (BULK TISSUE)	11/2316	0.9694616799842361576367011366528458893299102783203125	0.9999998348538221559778094160719774663448333740234375	0.8931144255600538262029886027448810636997222900390625	0.99999753305044836171333599850186146795749664306640625	1.1073928811724805	-0.03434504894897319	AKAP12;CSTB;SERTAD4;IRAK1;COL4A2;UNC5B;COL4A1;FMO1;YBX3;BICC1;PTMS
