Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-X585-1026-SM-46MW6_lung_male_50-59_years	11/1215	0.0000003268764655202009047061696700442467999891960062086582183837890625	0.00080215484638657304217179699890039046294987201690673828125	0.0000003331126731672848295806176228961437146836033207364380359649658203125	0.0008174584999525169592970996745862066745758056640625	-1.6743151100369629	25.00369196388657	GDF10;THBD;CCBE1;EDNRA;SPOCK2;COL4A4;SUSD2;COL4A3;CDH11;LTBP4;FMO2
GTEX-VUSG-0626-SM-4KL1Z_blood vessel_male_50-59_years	8/662	0.00000238679844214896453238211083969222414680189103819429874420166015625	0.0020949511122201436123801965294433102826587855815887451171875	0.0000025243661399648527042809294240743867021592450328171253204345703125	0.0021758222770483412987496674162457566126249730587005615234375	-1.804536457401998	23.360730748030054	EDNRA;PID1;CFH;UNC5B;COL4A4;CDH11;LTBP4;EPHA3
GTEX-O5YW-0526-SM-2YUMX_lung_male_50-59_years	9/911	0.00000256106492936447877791232737021420717837827396579086780548095703125	0.0020949511122201436123801965294433102826587855815887451171875	0.00000265992943404442685922700780054572788912992109544575214385986328125	0.0021758222770483412987496674162457566126249730587005615234375	-1.7680387308036267	22.76365318203755	THBD;CCBE1;UNC5B;DOCK9;SPOCK2;COL4A4;SUSD2;COL4A3;FMO2
GTEX-O5YW-0426-SM-3MJHJ_blood vessel_male_50-59_years	7/503	0.00000456942977645920562113253382552358061730046756565570831298828125	0.0028033451678577225689437124600544848362915217876434326171875	0.0000048838669080195907842953557953524779122744803316891193389892578125	0.0029962523480700190177394848234371238504536449909210205078125	-1.74653535046242	21.47561198453812	PID1;CFH;UNC5B;COL4A4;CDH11;LTBP4;FMO2
GTEX-WFON-0426-SM-3GIL4_lung_male_40-49_years	9/1073	0.0000097353840936895735445021082821170921306475065648555755615234375	0.004499623517213395713920665031082535278983414173126220703125	0.0000099977731380525473674734937556962677263072691857814788818359375	0.004675155136969150714010279301646733074449002742767333984375	-1.7411016609167338	20.091866513454043	GDF10;THBD;EDNRA;DOCK9;SPOCK2;COL4A4;SUSD2;COL4A3;FMO2
GTEX-O5YW-3026-SM-3MJHI_blood vessel_male_50-59_years	6/382	0.000012321648338871338257405341209960170090198516845703125	0.004499623517213395713920665031082535278983414173126220703125	0.000013239572720198012991169554675163766432888223789632320404052734375	0.004675155136969150714010279301646733074449002742767333984375	-1.7220522529369617	19.466341822733146	COL15A1;CFH;SUSD2;CDH11;FMO2;EPHA3
GTEX-WHSB-0326-SM-3LK6K_lung_male_50-59_years	8/832	0.000012835111907291674353064590829998081744633964262902736663818359375	0.004499623517213395713920665031082535278983414173126220703125	0.000013335813349137757527853621886126944673378602601587772369384765625	0.004675155136969150714010279301646733074449002742767333984375	-1.7151479616560912	19.31827067283993	GDF10;THBD;CCBE1;DOCK9;SPOCK2;SUSD2;COL4A3;FMO2
GTEX-N7MS-0626-SM-2YUN7_blood vessel_male_60-69_years	8/899	0.0000224881011564961150899812081238593464149744249880313873291015625	0.006131755582004607720014721650159117416478693485260009765625	0.00002324963936800844471254091916367912062924006022512912750244140625	0.00633940166767696898497685964457559748552739620208740234375	-1.7897713848245889	19.155071605313722	GDF10;COL15A1;CFH;UNC5B;LTBP4;CPE;MEOX2;EPHA3
GTEX-UJHI-0326-SM-4IHJE_blood vessel_female_50-59_years	7/676	0.0000311120439197585529358079659001390382400131784379482269287109375	0.007072342823817659614171748927446969901211559772491455078125	0.000032490926489430445116800283411606642403057776391506195068359375	0.007291237124060631451250014123388609732501208782196044921875	-1.7810902935825168	18.484004652736687	EDNRA;CFH;COL4A4;SUSD2;CDH11;LTBP4;EPHA3
GTEX-XOTO-0226-SM-4B66H_adipose tissue_male_50-59_years	7/723	0.00004775356237158247707692837469295454866369254887104034423828125	0.00837051728999024281796526025800631032325327396392822265625	0.0000496585048292331020648553152607718175204354338347911834716796875	0.0087044264893527158177821689832853735424578189849853515625	-1.8552882130019979	18.459110092266904	GDF10;THBD;COL15A1;ENTPD2;LTBP4;PIK3R1;MEOX2
GTEX-QEG4-0526-SM-48TZD_lung_male_30-39_years	10/1458	0.00001596011230793975568483834825972422777340398170053958892822265625	0.004895764450460519945362847238357062451541423797607421875	0.00001611722480910813575156505239593940359554835595190525054931640625	0.00494395871019392106615608639685888192616403102874755859375	-1.6611939046426258	18.348580938099534	GDF10;THBD;CCBE1;EDNRA;SPOCK2;COL4A4;SUSD2;COL4A3;LTBP4;FMO2
GTEX-WYJK-0826-SM-3NM8Y_lung_male_50-59_years	8/943	0.0000317016181996716635738305101188672097123344428837299346923828125	0.007072342823817659614171748927446969901211559772491455078125	0.0000326828069945668095073153247565045376177295111119747161865234375	0.007291237124060631451250014123388609732501208782196044921875	-1.711186015109166	17.726420341055036	GDF10;THBD;CCBE1;DOCK9;SPOCK2;SUSD2;COL4A3;FMO2
GTEX-WL46-0426-SM-3TW8J_nerve_male_50-59_years	7/698	0.0000381731913716253017467873454027227353435591794550418853759765625	0.00720592397122834550649006501998883322812616825103759765625	0.000039782679055450046617416204330908158226520754396915435791015625	0.0075097457232364932255830325402712333016097545623779296875	-1.7412537383214537	17.714430881098547	GDF10;COL15A1;ENTPD2;CLEC11A;LTBP4;PIK3R1;MEOX2
GTEX-QDVN-0126-SM-4GIC9_blood vessel_male_50-59_years	6/464	0.000036856123378051862241912284279266032172017730772495269775390625	0.00720592397122834550649006501998883322812616825103759765625	0.0000389756125331684931075749978024447273128316737711429595947265625	0.0075097457232364932255830325402712333016097545623779296875	-1.7243689041226231	17.603200615086187	THBD;COL15A1;PID1;CFH;COL4A4;SUSD2
GTEX-RN64-0726-SM-48FCV_blood vessel_male_50-59_years	8/1128	0.000112627218833552005168054110928466116092749871313571929931640625	0.0158363533721589851144262439675003406591713428497314453125	0.000115065385145416925849297384853997527898172847926616668701171875	0.0161760209191285364571655236431979574263095855712890625	-1.8868878352502378	17.15450327770924	EDNRA;CFH;UNC5B;COL4A4;COL4A3;CDH11;LTBP4;EPHA3
GTEX-S341-2026-SM-2XCAA_blood vessel_female_40-49_years	6/579	0.0001254871675249649557760955875806985204690136015415191650390625	0.016207658374013896029897097150751505978405475616455078125	0.00013080009596074977109257664320551839409745298326015472412109375	0.0168938650256673650318361978861503303050994873046875	-1.8306297920131556	16.445109526449244	PID1;CFH;SUSD2;PIK3R1;MEOX2;EPHA3
GTEX-WRHU-1126-SM-4E3I1_blood vessel_female_50-59_years	7/826	0.00011051827434930237836763211589641286991536617279052734375	0.0158363533721589851144262439675003406591713428497314453125	0.000114073518375566840374508992272950536062126047909259796142578125	0.0161760209191285364571655236431979574263095855712890625	-1.8032692623104227	16.428377466947985	COL15A1;CFH;COL4A4;COL4A3;CDH11;LTBP4;EPHA3
GTEX-PWCY-2126-SM-48TEC_nerve_female_20-29_years	6/588	0.00013653016512707463422406084507798595950589515268802642822265625	0.0167522512610920569497974241812698892317712306976318359375	0.0001421857522063902962324022372087028998066671192646026611328125	0.017446191795724090567443198551700334064662456512451171875	-1.8083378746755003	16.092335414788266	PID1;ENTPD2;CFH;SUSD2;PIK3R1;MEOX2
GTEX-OOBJ-3026-SM-3NB1D_blood vessel_male_60-69_years	6/608	0.00016385013389046715229051265350079802374239079654216766357421875	0.0182767376621457457164243720626473077572882175445556640625	0.0001703218911948797451537396252518874462111853063106536865234375	0.0189986327723743152195989836172884679399430751800537109375	-1.772851172662219	15.453160720151594	EDNRA;CFH;UNC5B;CDH11;LTBP4;EPHA3
GTEX-PSDG-1026-SM-48TCV_blood vessel_male_50-59_years	6/637	0.0002110098481079511760667710706940169984591193497180938720703125	0.0207127266902764894940247586418990977108478546142578125	0.00021880524129423031365164475925411124990205280482769012451171875	0.021477922485441648670079217708916985429823398590087890625	-1.8218309795123748	15.419259157518443	THBD;PID1;CFH;COL4A4;LTBP4;FMO2
GTEX-R53T-0726-SM-48FCS_blood vessel_female_50-59_years	6/624	0.00018869566770989321699385221631217746107722632586956024169921875	0.019294132023336581227557218198853661306202411651611328125	0.00019587663487766028363144810153784192152670584619045257568359375	0.0200283859162407630594149310354623594321310520172119140625	-1.7694080341231961	15.17333753468487	COL15A1;EDNRA;CFH;UNC5B;CDH11;EPHA3
GTEX-UPIC-0826-SM-3GADQ_lung_female_20-29_years	8/1119	0.0001064955489227176264714624931428943455102853477001190185546875	0.0158363533721589851144262439675003406591713428497314453125	0.00010883983431809007131306488158628553719609044492244720458984375	0.0161760209191285364571655236431979574263095855712890625	-1.6459352319450637	15.056040067683492	GDF10;THBD;EDNRA;SPOCK2;SUSD2;COL4A3;CDH11;FMO2
GTEX-X261-1026-SM-3NMDL_lung_male_50-59_years	8/1133	0.000116159071189430215787462274956709507023333571851253509521484375	0.0158363533721589851144262439675003406591713428497314453125	0.000118650520189206865333438056797632498273742385208606719970703125	0.0161760209191285364571655236431979574263095855712890625	-1.6520140416837648	14.968155830133187	GDF10;THBD;CCBE1;EDNRA;DOCK9;CDH11;FMO2;MEOX2
GTEX-U3ZH-0426-SM-4DXSE_blood vessel_male_30-39_years	5/431	0.0002963721153516665741088631502719863419770263135433197021484375	0.0258934262389460025099996443032068782486021518707275390625	0.000309625394867890668150478550302295843721367418766021728515625	0.0270410424088889066174257180819040513597428798675537109375	-1.8019405837024456	14.638775641857801	COL15A1;CFH;COL4A4;SUSD2;FHL1
GTEX-R55E-0326-SM-48FD2_blood vessel_male_20-29_years	6/673	0.0002838821906675914196090115826365263274055905640125274658203125	0.025801736885121086262362410934656509198248386383056640625	0.0002935659836426460938575699888275494231493212282657623291015625	0.0266818860688538307679440464426079415716230869293212890625	-1.7685987541678556	14.44405976623245	THBD;EDNRA;FHL1;LTBP4;MEOX2;EPHA3
GTEX-T2IS-0526-SM-32QP9_lung_female_20-29_years	9/1557	0.00018175499205774531437385110876903127063997089862823486328125	0.019294132023336581227557218198853661306202411651611328125	0.000183452992969397317250812573519169745850376784801483154296875	0.0195736367281261307293771523063696804456412792205810546875	-1.6573428232450136	14.274446751609283	GDF10;THBD;CCBE1;EDNRA;UNC5B;SUSD2;CDH11;LTBP4;FMO2
GTEX-S4Z8-0426-SM-3K2AH_lung_male_60-69_years	8/1185	0.00015869678010347668920161645633726266169105656445026397705078125	0.0182767376621457457164243720626473077572882175445556640625	0.0001617915622952164071864100680642195584368892014026641845703125	0.0189064997082124298943828222263618954457342624664306640625	-1.623025506717228	14.19906334770547	GDF10;THBD;CCBE1;COL4A4;SUSD2;COL4A3;CDH11;FMO2
GTEX-P4PP-3026-SM-3P61O_blood vessel_female_30-39_years	5/434	0.0003059940346085713506855963128572284404071979224681854248046875	0.0258934262389460025099996443032068782486021518707275390625	0.000319555920887440209239571675681190754403360188007354736328125	0.0270410424088889066174257180819040513597428798675537109375	-1.7480485951063456	14.145113003177556	THBD;EDNRA;CFH;COL4A4;FMO2
GTEX-O5YV-0426-SM-3LK66_blood vessel_female_60-69_years	5/454	0.0003763635056725496788078422216727858540252782404422760009765625	0.029793420739368935146185179974054335616528987884521484375	0.0003921007754281984210818767788708782973117195069789886474609375	0.0310392033193806100854761353957655956037342548370361328125	-1.7523967376828127	13.817569613625114	EDNRA;PID1;CFH;COL4A4;SUSD2
GTEX-OIZI-1026-SM-3NB1K_lung_male_40-49_years	7/938	0.00024292123500999738433016317262769234730512835085391998291015625	0.0229280273351743675569469615993511979468166828155517578125	0.00024923055037259149273320968376310702296905219554901123046875	0.023523529639013059100438596260573831386864185333251953125	-1.6406225407640747	13.654529482453807	GDF10;CCBE1;DOCK9;SPOCK2;SUSD2;COL4A3;FMO2
GTEX-T2IS-1126-SM-4DM6Z_nerve_female_20-29_years	7/1002	0.000363479649895252191101058247824084901367314159870147705078125	0.02973263536143162799607608803853509016335010528564453125	0.0003718998885781464179729749464087262822431512176990509033203125	0.03042141088569237650229837299775681458413600921630859375	-1.7028704813765079	13.486371920574227	EDNRA;ENTPD2;DOCK9;CDH11;LTBP4;PIK3R1;MEOX2
GTEX-SIU8-0426-SM-4BRUE_blood vessel_male_50-59_years	6/745	0.000488602710669486781959458543411756181740202009677886962890625	0.037469720374466268519864087238602223806083202362060546875	0.000502951044313612420644243883316448773257434368133544921875	0.038570058210800152453945344177554943598806858062744140625	-1.766010112105227	13.46399195773704	GDF10;COL15A1;CFH;SUSD2;MEOX2;EPHA3
GTEX-QLQ7-1826-SM-2S1R5_nerve_male_60-69_years	6/761	0.000546820848584562047185742006405462234397418797016143798828125	0.0406635867401974326895697231520898640155792236328125	0.0005623776333819993818174953759125855867750942707061767578125	0.041820445827861409127113034855938167311251163482666015625	-1.7636902976816633	13.247764475469728	GDF10;ENTPD2;CFH;LTBP4;PIK3R1;MEOX2
GTEX-P4PP-2526-SM-3P61P_vagina_female_30-39_years	6/790	0.000666082697703751134242489140291354487999342381954193115234375	0.04635715692265451881581839188584126532077789306640625	0.000683998154667716791281495414267510568606667220592498779296875	0.047958042044416483717927945917836041189730167388916015625	-1.7503288741243688	12.802074684866424	EDNRA;PID1;UNC5B;LTBP4;PIK3R1;EPHA3
GTEX-OHPL-3026-SM-3MJGS_blood vessel_female_60-69_years	5/530	0.000760723426148064252143299324160352625767700374126434326171875	0.050454467236955395648134725661293487064540386199951171875	0.0007866914724124541603844651405097465612925589084625244140625	0.0521767803594638535091831954559893347322940826416015625	-1.7161796287006426	12.324298999715598	COL15A1;PID1;CFH;COL4A4;LTBP4
GTEX-U3ZN-0426-SM-4DXSH_blood vessel_female_30-39_years	5/517	0.00068005609177488289540658428222741349600255489349365234375	0.04635715692265451881581839188584126532077789306640625	0.0007040458259880539269859323070477330475114285945892333984375	0.04799245713818567349306931646424345672130584716796875	-1.6825389742932733	12.27132085326645	EDNRA;PID1;CFH;LTBP4;EPHA3
GTEX-WZTO-0426-SM-3NM99_lung_male_40-49_years	8/1463	0.000664668750766389472735273802328492820379324257373809814453125	0.04635715692265451881581839188584126532077789306640625	0.00067271075219509242869297960254471036023460328578948974609375	0.047958042044416483717927945917836041189730167388916015625	-1.6607913734846125	12.150717986437229	GDF10;THBD;EDNRA;DOCK9;SUSD2;COL4A3;LTBP4;FMO2
GTEX-PVOW-0726-SM-2XCF5_blood vessel_male_40-49_years	7/1153	0.000843855299700201305461433332055776190827600657939910888671875	0.0544952869859024746634901248398819006979465484619140625	0.000859076610384572054816831876422611458110623061656951904296875	0.05547826320746683526063947056172764860093593597412109375	-1.7070956668133805	12.082019982027052	COL15A1;CFH;SUSD2;FHL1;CPE;MEOX2;EPHA3
GTEX-OXRK-0426-SM-3NB2E_nerve_female_50-59_years	7/1164	0.000892632042623527403001071345300942994072102010250091552734375	0.054635250954315477123213184995620395056903362274169921875	0.0009084582224931797046763026770577198476530611515045166015625	0.055976771184353450727666512420910294167697429656982421875	-1.6931511333289782	11.888183189313501	GDF10;ENTPD2;CFH;DOCK9;LTBP4;PIK3R1;MEOX2
GTEX-PWOO-0426-SM-48TZF_blood vessel_female_40-49_years	4/327	0.001053578538686848926897443590178227168507874011993408203125	0.0601274821845936557895839769116719253361225128173828125	0.001096629990237803220498591372233931906521320343017578125	0.0614661447150230966229855766869150102138519287109375	-1.718318131030499	11.78003781856684	COL15A1;CFH;SUSD2;FMO2
GTEX-OHPM-0426-SM-3TW8V_blood vessel_male_50-59_years	5/593	0.00125766555153663541453956664639690643525682389736175537109375	0.06566619709512559743824766655961866490542888641357421875	0.001294616262583287748244575965372860082425177097320556640625	0.06759549592296569542337891789429704658687114715576171875	-1.7582567273776144	11.742514060723021	PID1;COL4A4;LTBP4;CPE;FMO2
GTEX-QXCU-0926-SM-48FEP_blood vessel_male_50-59_years	6/839	0.000912813891249769572729111377640265345689840614795684814453125	0.054635250954315477123213184995620395056903362274169921875	0.000935227228426443080340491054158746919711120426654815673828125	0.055976771184353450727666512420910294167697429656982421875	-1.6735063437742306	11.712834988718335	PID1;COL4A4;COL4A3;LTBP4;CPE;FMO2
GTEX-VJYA-1726-SM-3NMDQ_nerve_male_60-69_years	7/1168	0.00091091652315050848642830061407948960550129413604736328125	0.054635250954315477123213184995620395056903362274169921875	0.0009269665624033786299751369597288430668413639068603515625	0.055976771184353450727666512420910294167697429656982421875	-1.6692277074564688	11.68636216011448	ENTPD2;CFH;CDH11;LTBP4;PIK3R1;MEOX2;EPHA3
GTEX-S4P3-1826-SM-3K2AL_blood vessel_female_50-59_years	5/611	0.00143601745692102330566319867699576207087375223636627197265625	0.068104562322831407872314457563334144651889801025390625	0.0014765405239102482280733052988352937973104417324066162109375	0.06954280452851556437732227777814841829240322113037109375	-1.7820740188124888	11.665245621893725	PID1;CFH;SUSD2;MEOX2;EPHA3
GTEX-SNMC-0226-SM-4DM6F_blood vessel_male_20-29_years	5/563	0.000997768400634062822829317696005091420374810695648193359375	0.058298182265618815611762926209848956204950809478759765625	0.0010291972854947176348183734972963065956719219684600830078125	0.060134527109619924367667209708088194020092487335205078125	-1.6572014336171286	11.451244293684518	EDNRA;PID1;CFH;SUSD2;CDH11
GTEX-T5JC-0826-SM-32PMC_lung_male_20-29_years	7/1217	0.0011601223127323712254466148152687310357578098773956298828125	0.06326533678767197466097371716386987827718257904052734375	0.00117908729967323966901504572746262056170962750911712646484375	0.06429956074218066974790275480700074695050716400146484375	-1.686800344223538	11.401471216432261	THBD;EDNRA;DOCK9;SPOCK2;SUSD2;LTBP4;FMO2
GTEX-QMRM-0826-SM-3NB33_lung_male_50-59_years	7/1203	0.00108398330703260263596643397931984509341418743133544921875	0.0604567053513183350066384491583448834717273712158203125	0.0011020824643280424832980646243640876491554081439971923828125	0.0614661447150230966229855766869150102138519287109375	-1.6298505777887182	11.127173701776881	GDF10;EDNRA;DOCK9;SUSD2;COL4A3;CDH11;FMO2
GTEX-XUZC-0008-SM-4BOQG_skin_female_30-39_years	6/910	0.0013900083037167616784035573118671891279518604278564453125	0.068104562322831407872314457563334144651889801025390625	0.00142014424927298129990027586444512053276412189006805419921875	0.06954280452851556437732227777814841829240322113037109375	-1.6770769477780294	11.032559397468212	CCBE1;UNC5B;COL4A4;SUSD2;CDH11;CLEC11A
GTEX-WY7C-0426-SM-3NB3C_lung_male_50-59_years	6/902	0.00132827297622292207768257554789670393802225589752197265625	0.06790795590939689707621340630794293247163295745849609375	0.00135746490113443536718040860478140530176460742950439453125	0.06940039307049801486915185932957683689892292022705078125	-1.6568413472689945	10.97471113009371	GDF10;THBD;CCBE1;DOCK9;SUSD2;FMO2
GTEX-Q2AH-0326-SM-48U1K_blood vessel_male_40-49_years	5/616	0.00148873154514967526683422160971304037957452237606048583984375	0.068104562322831407872314457563334144651889801025390625	0.0015302817622411739144350217856072049471549689769744873046875	0.06954280452851556437732227777814841829240322113037109375	-1.6669075529817954	10.851286185122754	THBD;PID1;CFH;COL4A4;LTBP4
GTEX-T5JC-0326-SM-4DM5C_blood vessel_male_20-29_years	6/890	0.00123966305556664243940623304496284617925994098186492919921875	0.06566619709512559743824766655961866490542888641357421875	0.0012674746498079259883484670723419185378588736057281494140625	0.06759549592296569542337891789429704658687114715576171875	-1.6171037711366718	10.823139162857979	GDF10;PID1;COL4A4;FHL1;LTBP4;CPE
GTEX-OXRL-0526-SM-2I3EZ_lung_male_50-59_years	6/932	0.00157122661205452186783393386804164038039743900299072265625	0.06885339474967493156309927826441708020865917205810546875	0.00160405791908977400118951894825158888124860823154449462890625	0.07046227226806316135121477373104426078498363494873046875	-1.6710933022489145	10.788409049326164	GDF10;THBD;DOCK9;SPOCK2;SUSD2;FMO2
GTEX-UJMC-0626-SM-4IHJQ_blood vessel_male_50-59_years	5/623	0.0015649272311304110623375596134110310231335461139678955078125	0.06885339474967493156309927826441708020865917205810546875	0.001607941013452134255967695963818187010474503040313720703125	0.07046227226806316135121477373104426078498363494873046875	-1.6631032390434626	10.743507146632359	THBD;PID1;COL4A4;LTBP4;FMO2
GTEX-U3ZH-0526-SM-3DB75_lung_male_30-39_years	8/1656	0.00149863340074690124144318748022897125338204205036163330078125	0.068104562322831407872314457563334144651889801025390625	0.00151206098027615860705796801966016573715023696422576904296875	0.06954280452851556437732227777814841829240322113037109375	-1.6495348708602713	10.727257897730937	GDF10;CCBE1;EDNRA;SUSD2;CDH11;COL4A3;FMO2;MEOX2
GTEX-QCQG-0326-SM-2I3ES_lung_female_50-59_years	6/918	0.0014539331566238455385742245340452427626587450504302978515625	0.068104562322831407872314457563334144651889801025390625	0.00148503231005790779610531426868647031369619071483612060546875	0.06954280452851556437732227777814841829240322113037109375	-1.6338717202049717	10.674872900618928	GDF10;DOCK9;SPOCK2;SUSD2;COL4A3;FMO2
GTEX-R55C-0526-SM-3GIKA_lung_male_40-49_years	7/1259	0.0014143127222548089461096054719746462069451808929443359375	0.068104562322831407872314457563334144651889801025390625	0.0014360380724992745371526581266152788884937763214111328125	0.06954280452851556437732227777814841829240322113037109375	-1.6156728238548694	10.60060966525654	THBD;CCBE1;EDNRA;DOCK9;SUSD2;COL4A3;FMO2
GTEX-WRHU-0726-SM-3MJFL_blood vessel_female_50-59_years	5/702	0.002638460353667400511146201580459091928787529468536376953125	0.09521737805735001891616064995105261914432048797607421875	0.002700079424602547760458914893888504593633115291595458984375	0.097229345854120408088050453443429432809352874755859375	-1.7758042914077268	10.543944051366383	COL15A1;EDNRA;CFH;MEOX2;EPHA3
GTEX-WK11-0626-SM-3NMAV_heart_male_50-59_years	6/978	0.0020084809511028167174073733036721023381687700748443603515625	0.08299232333522733873198973242324427701532840728759765625	0.002047427881010630869307309609439471387304365634918212890625	0.0841725029711873073967609570900094695389270782470703125	-1.6970016052089125	10.539019039383334	COL15A1;EDNRA;CFH;COL4A4;LTBP4;EPHA3
GTEX-WL46-0726-SM-3LK5Z_heart_male_50-59_years	5/691	0.002463640791863712202480751756183963152579963207244873046875	0.0930119154343622966951699027049471624195575714111328125	0.002522437921395742459196309681601633201353251934051513671875	0.09523173321700233173725536062192986719310283660888671875	-1.749894293577519	10.510066411374316	COL15A1;CFH;COL4A4;LTBP4;EPHA3
GTEX-W5WG-1426-SM-4KKZP_thyroid_female_50-59_years	6/1010	0.0023636412770602628456717564375821893918327987194061279296875	0.09094936563513121574597874996470636688172817230224609375	0.00240723462489782213946654110259260050952434539794921875	0.09314606211853905526343311294112936593592166900634765625	-1.7378158667088637	10.509531707397443	GDF10;THBD;COL4A4;SUSD2;COL4A3;EPHA3
GTEX-P4QT-0526-SM-2I3EX_lung_female_50-59_years	6/979	0.00201892019835915766112766078776985523290932178497314453125	0.08299232333522733873198973242324427701532840728759765625	0.002058007407608491816375373417713490198366343975067138671875	0.0841725029711873073967609570900094695389270782470703125	-1.6927317369901376	10.503726220928053	GDF10;THBD;DOCK9;SPOCK2;SUSD2;FMO2
GTEX-O5YT-0426-SM-3MJHD_blood vessel_male_20-29_years	5/652	0.0019117338040749447432287144721385629964061081409454345703125	0.08230517114385814403387797710820450447499752044677734375	0.0019611302143913620331383551587123292847536504268646240234375	0.0841725029711873073967609570900094695389270782470703125	-1.648056959097995	10.316415811477759	THBD;PID1;COL4A4;LTBP4;FMO2
GTEX-XOT4-0426-SM-4B66T_blood vessel_female_60-69_years	5/678	0.0022681679849327987009977025678608697489835321903228759765625	0.08977555217782400009962628928406047634780406951904296875	0.0023237269303645600483643196554339738213457167148590087890625	0.09197461108249403716197178937363787554204463958740234375	-1.691248860127212	10.297647018142351	EDNRA;CFH;FHL1;CPE;MEOX2
GTEX-P4PP-1726-SM-2S1NS_nerve_female_30-39_years	5/698	0.002573872049059156529027259097119895159266889095306396484375	0.0942728657968831262881082011517719365656375885009765625	0.0026344562612454765042346860326460955548100173473358154296875	0.09649187559845372186284606641493155620992183685302734375	-1.7211746488291846	10.262235133916292	ENTPD2;DOCK9;LTBP4;PIK3R1;MEOX2
GTEX-WFG7-0626-SM-4LMK6_blood vessel_male_20-29_years	4/431	0.002890325877027783742223565610629520961083471775054931640625	0.099708436157374402686315306709730066359043121337890625	0.0029746977175403445207979569175904543953947722911834716796875	0.1012217914533377893793186785842408426105976104736328125	-1.7290540876916862	10.108717651287412	COL4A4;SUSD2;FHL1;LTBP4
GTEX-WK11-0526-SM-3NB3O_lung_male_50-59_years	8/1736	0.0020291521597855092552686873119682786636985838413238525390625	0.08299232333522733873198973242324427701532840728759765625	0.00204534075105823609508348681629286147654056549072265625	0.0841725029711873073967609570900094695389270782470703125	-1.6274330552140197	10.090308272440572	GDF10;THBD;CCBE1;EDNRA;DOCK9;CDH11;LTBP4;FMO2
GTEX-OIZI-1126-SM-3NB1F_blood vessel_male_40-49_years	5/685	0.0023719475960262419340918160770570466411300003528594970703125	0.09094936563513121574597874996470636688172817230224609375	0.002429237153865729074986301583294334704987704753875732421875	0.09314606211853905526343311294112936593592166900634765625	-1.6544544610653171	9.999595378055588	PID1;FHL1;LTBP4;CPE;FMO2
GTEX-RWSA-0526-SM-2XCBC_blood vessel_male_40-49_years	5/738	0.0032743361538968341652167115540805752971209585666656494140625	0.10044026152078537605927266440630774013698101043701171875	0.0033457168949486090249456626821711324737407267093658447265625	0.10262986575254857968264587952944566495716571807861328125	-1.7218694565024857	9.851917383600638	GDF10;COL15A1;CFH;CPE;EPHA3
GTEX-SIU8-0226-SM-2XCDS_adipose tissue_male_50-59_years	5/742	0.0033512884162839747491380304467156747705303132534027099609375	0.1008752670065194700921296089290990494191646575927734375	0.0034238035960659600476230224330720375292003154754638671875	0.10305395053431228025164756445519742555916309356689453125	-1.7266440768944782	9.839126573869178	GDF10;COL15A1;EDNRA;MEOX2;EPHA3
GTEX-SNOS-0326-SM-4DM6C_blood vessel_male_40-49_years	5/664	0.002070672564966028784960716535579194896854460239410400390625	0.08330213892502680295137906796298921108245849609375	0.0021228613210696870884641729304576074355281889438629150390625	0.085401666916475604818259625972132198512554168701171875	-1.5868106209265787	9.806302098312427	PID1;CFH;COL4A4;CDH11;FMO2
GTEX-P4PQ-0426-SM-3NMCI_blood vessel_male_60-69_years	5/696	0.0025420159792602244584747150923931258148513734340667724609375	0.0942728657968831262881082011517719365656375885009765625	0.00260208649054606729056349223583310958929359912872314453125	0.09649187559845372186284606641493155620992183685302734375	-1.6346938263562634	9.766965110304787	PID1;COL4A4;LTBP4;CPE;FMO2
GTEX-OXRL-0426-SM-3NM97_blood vessel_male_50-59_years	4/438	0.0030627575840989330023533820934744653641246259212493896484375	0.099708436157374402686315306709730066359043121337890625	0.0031504013632222926770409809904549547354690730571746826171875	0.1012217914533377893793186785842408426105976104736328125	-1.6854230575336566	9.755969564859589	THBD;PID1;LTBP4;FMO2
GTEX-T8EM-1526-SM-3DB7I_nerve_male_40-49_years	7/1409	0.0027001277906163940502326514803144164034165441989898681640625	0.09603063185757436392986363671298022381961345672607421875	0.002733832462890915977749006771091444534249603748321533203125	0.097229345854120408088050453443429432809352874755859375	-1.6429867610468716	9.717373197987273	PID1;ENTPD2;CFH;DOCK9;LTBP4;PIK3R1;MEOX2
GTEX-S32W-0526-SM-4AD6F_blood vessel_female_50-59_years	4/479	0.004216740206841308909180288111429035780020058155059814453125	0.1149796442395570605921051310360780917108058929443359375	0.004324722050374524458249414493593576480634510517120361328125	0.117280996139494220198429275114904157817363739013671875	-1.7565080085315066	9.605802896603809	EDNRA;COL4A4;SUSD2;EPHA3
GTEX-V955-0926-SM-4JBJ8_blood vessel_male_60-69_years	5/721	0.002961571143585836445033532271509102429263293743133544921875	0.099708436157374402686315306709730066359043121337890625	0.0030282416809001215345087398844725612434558570384979248046875	0.1012217914533377893793186785842408426105976104736328125	-1.6484485026291287	9.597325470974894	PID1;CFH;COL4A4;LTBP4;FMO2
