Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-R55F-1426-SM-2TF53_adipose tissue_male_50-59_years	9/1292	0.0000428407931126554758819412194181808217763318680226802825927734375	0.00247438035371882851520819457391553441993892192840576171875	0.00000973356239509793260702118222749135156846023164689540863037109375	0.000579755310158020626364050453815934815793298184871673583984375	-1.768627541776201	17.788890832575625	C3;SRPX;PROCR;ACE;LOX;CILP;UAP1;PTX3;CXCL14
GTEX-PSDG-0326-SM-48TCP_adipose tissue_male_50-59_years	7/753	0.000061783702965854947475321523597813211381435394287109375	0.0031826956176464736049391834882271723472513258457183837890625	0.000020335971022234815221325920919781538032111711800098419189453125	0.0010475773180643123579092179653571292874403297901153564453125	-1.7964116428148145	17.41058978709126	SRPX;PROCR;LOX;CILP;GPX3;UAP1;CXCL14
GTEX-X3Y1-0926-SM-3P5YT_adipose tissue_male_40-49_years	7/687	0.0000344935083716630067215101751454398026908165775239467620849609375	0.002054519592387177816250609652115599601529538631439208984375	0.000011279579629103886131437882445194276215261197648942470550537109375	0.00065148117494157596098214302315909662866033613681793212890625	-1.681497668561648	17.276950371017705	C3;SRPX;LOX;GPX3;ADAMTS1;MYC;HAS1
GTEX-P4PQ-0008-SM-48TDX_skin_male_60-69_years	8/1027	0.0000582226187956858267052821787057581559565733186900615692138671875	0.0031706374692736338620491221007569038192741572856903076171875	0.00001601513934740458517422094508741992058276082389056682586669921875	0.000847912655448698391290329734459874089225195348262786865234375	-1.7015706730218596	16.59241829168445	C3;SRPX;PROCR;ACE;BMPER;LOX;PTX3;CXCL1
GTEX-XXEK-0626-SM-4BRWE_lung_male_50-59_years	9/1370	0.000067804361341873865538613930237232807485270313918590545654296875	0.003313720838913117826274312704981639399193227291107177734375	0.0000156003867742028002794062169211741775143309496343135833740234375	0.000847912655448698391290329734459874089225195348262786865234375	-1.6780114015773628	16.107036859039546	C3;PROCR;SDC4;BMPER;HAS1;PTX3;CXCL1;TRIB1;NFKB1
GTEX-XV7Q-1726-SM-4BRUU_adipose tissue_female_40-49_years	7/760	0.000065502875626458477334272678671567291530664078891277313232421875	0.0032854863406323645512452369388256556703709065914154052734375	0.000021576439236819792608611245920968713107868097722530364990234375	0.00108222876803627690404929762024721640045754611492156982421875	-1.6698129751391064	16.08600388931649	C3;SRPX;PROCR;GPX3;HAS1;PIM1;HK2
GTEX-S32W-1126-SM-4AD5V_bladder_female_50-59_years	6/571	0.000116280461130825762440521575769025730551220476627349853515625	0.004715543806709657399800494914643422816880047321319580078125	0.0000458572233817013995087717714849162575774244032800197601318359375	0.00182091391178172625105180504334612123784609138965606689453125	-1.7752709335787238	16.08307681619493	C3;SRPX;PROCR;GPX3;PIM1;UAP1
GTEX-PWOO-1526-SM-48TCK_uterus_female_40-49_years	6/507	0.0000603717847126258809454212028722253080559312365949153900146484375	0.0031826956176464736049391834882271723472513258457183837890625	0.0000237136422479886118503365766141399717525928281247615814208984375	0.0011134162305529078131061115897182389744557440280914306640625	-1.6536057645427509	16.064761321231035	C3;SRPX;PROCR;CILP;ADAMTS1;HAS1
GTEX-P4QS-0226-SM-3NB1U_adipose tissue_male_60-69_years	7/796	0.000087660797716830021926448512914475941215641796588897705078125	0.0037973063738245007268934383404257459915243089199066162109375	0.00002899254384932875377132999172857807934633456170558929443359375	0.00128511136225164190015346488138447966775856912136077880859375	-1.7180801753753023	16.050366441870928	SRPX;PROCR;LOX;CILP;GPX3;JMJD1C;UAP1
GTEX-R55G-1126-SM-48FDG_stomach_female_40-49_years	6/533	0.000079616062946293554504657852266547024555620737373828887939453125	0.003701175999405744050652078414032075670547783374786376953125	0.0000313163343574407446244338426577513700976851396262645721435546875	0.00135656666557459220680270650660759201855398714542388916015625	-1.6827675981972692	15.882456486004374	C3;SDC4;BMPER;ADAMTS1;MYC;TRIB1
GTEX-PWN1-1826-SM-2S1PE_blood vessel_female_40-49_years	6/542	0.00008731815703344743642179415221704630312160588800907135009765625	0.0037973063738245007268934383404257459915243089199066162109375	0.00003436513060196125300509162325823808714631013572216033935546875	0.00143135286364510258376447904282713352586142718791961669921875	-1.6769300679824797	15.672508144743157	PROCR;MYOC;SDC4;ADAMTS1;HAS1;UAP1
GTEX-XYKS-1826-SM-4E3JV_adipose tissue_female_60-69_years	7/771	0.00007171810758623651670291831994319409204763360321521759033203125	0.003417367826484170312273391800772515125572681427001953125	0.0000236523281647901315971442570695870699637453071773052215576171875	0.0011134162305529078131061115897182389744557440280914306640625	-1.6327962301059957	15.581394465218501	C3;SRPX;BMPER;CILP;GPX3;HAS1;MYC
GTEX-QEL4-0326-SM-3GAE5_adipose tissue_male_50-59_years	8/1144	0.00012425523447639002746524516940240800977335311472415924072265625	0.0048332750390203960133561622569686733186244964599609375	0.0000347672540980652962122783578013951455432106740772724151611328125	0.00143135286364510258376447904282713352586142718791961669921875	-1.7231391159835363	15.496487768672996	SRPX;PROCR;ACE;LOX;CILP;GPX3;JMJD1C;UAP1
GTEX-SIU7-0526-SM-3NM8I_lung_male_50-59_years	8/1086	0.000086340704497083462821971355793948532664217054843902587890625	0.0037973063738245007268934383404257459915243089199066162109375	0.000023950716396993295049556993436823404408642090857028961181640625	0.0011134162305529078131061115897182389744557440280914306640625	-1.6462831970635314	15.40461662029309	C3;PROCR;BMPER;ADAMTS1;HAS1;MYC;CXCL1;TRIB1
GTEX-QXCU-0626-SM-2TC69_lung_male_50-59_years	9/1456	0.000108710182605313432769970904967493652293342165648937225341796875	0.004504382783602769828312784028412352199666202068328857421875	0.0000253731942917085313642620858498588631846359930932521820068359375	0.0011514597219046776056805558852147441939450800418853759765625	-1.665609761235998	15.201728962333197	C3;ACE;SDC4;HAS1;JMJD1C;UAP1;TRIB1;IER5;NFKB1
GTEX-WFON-2226-SM-3TW8W_adipose tissue_male_40-49_years	6/625	0.00019034249919963264143125958316460355490562506020069122314453125	0.006718385249527774639999311290239347727037966251373291015625	0.000075413582900828914231360078357369047807878814637660980224609375	0.002613423436526907638055572391522218822501599788665771484375	-1.7496934966219244	14.98907387409631	SRPX;PROCR;ACE;LOX;CILP;CXCL14
