Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-NPJ7-0011-R9a-SM-2TC5R_brain_female_60-69_years	3/1037	0.21563331570400523506947365603991784155368804931640625	0.69428529326115728803614501885022036731243133544921875	0.2041896918759535939358329414972104132175445556640625	0.65380240206477535647167087518027983605861663818359375	-0.9102573574167163	1.3964949245374771	PLA2G16;MARCKSL1;TTYH2
GTEX-R55E-0126-SM-2TC5Y_skin_male_20-29_years	3/1060	0.2250755757642959042907904176900046877562999725341796875	0.7022760270620873601643552319728769361972808837890625	0.21324649707063347836566435944405384361743927001953125	0.6647337689124401816087583938497118651866912841796875	-0.9357709490204835	1.3955330341870213	LRRC15;SDC1;CTHRC1
GTEX-P44H-0526-SM-2XCF1_nerve_male_40-49_years	5/2087	0.217507320166965667507241732891998253762722015380859375	0.6944822788843507677114530451945029199123382568359375	0.20081644170327839216128040789044462144374847412109375	0.64775608335859791164779153405106626451015472412109375	-0.9131030544274736	1.3929595036977207	MDK;COL12A1;FIBIN;SLC7A2;THBS4
GTEX-S4Z8-0626-SM-4AD6J_blood vessel_male_60-69_years	2/558	0.2139263504584337505232127796261920593678951263427734375	0.6915914235573128454603875070461072027683258056640625	0.20559509865827851893271827066200785338878631591796875	0.6562589038203079372379988853936083614826202392578125	-0.901890844477404	1.3908270476043922	COL16A1;THBS2
GTEX-QMR6-0011-R1A-SM-32PKW_brain_male_50-59_years	4/1528	0.209143987338077652626822100501158274710178375244140625	0.682037769381337088958616732270456850528717041015625	0.1953438273655531964845266656993771903216838836669921875	0.641448170711000908994492419878952205181121826171875	-0.885315995496991	1.3852825600589778	PLA2G16;MARCKSL1;TTYH2;PTN
GTEX-XUW1-1826-SM-4BOQD_colon_female_50-59_years	3/1034	0.214408746873474165273165681355749256908893585205078125	0.6915914235573128454603875070461072027683258056640625	0.203015808879761838756650149662164039909839630126953125	0.650944040937186496620370235177688300609588623046875	-0.8951509878586122	1.3784170948346204	LRRC15;COL16A1;THBS4
GTEX-XUJ4-1526-SM-4BONU_uterus_female_60-69_years	3/1033	0.2140009305215123391885612136320560239255428314208984375	0.6915914235573128454603875070461072027683258056640625	0.2026249078889375832002173183354898355901241302490234375	0.65059176388750417086015431777923367917537689208984375	-0.892339786106647	1.3757870985345735	COL16A1;MDK;SLC7A2
GTEX-OXRK-1826-SM-2HMJE_muscle_female_50-59_years	3/1052	0.221780749484308981056557286137831397354602813720703125	0.699996999638759387352138219284825026988983154296875	0.210085094861021393075617424983647651970386505126953125	0.66272128918017669807483116528601385653018951416015625	-0.9126629504290157	1.3745306391541001	H19;ARID5B;SLC7A2
GTEX-OOBJ-0226-SM-2YUMM_adipose tissue_male_60-69_years	2/589	0.2317155231838774753772014491914887912571430206298828125	0.71522858156090174386321223209961317479610443115234375	0.222802269200886471356426454804022796452045440673828125	0.67956159841904106855281497701071202754974365234375	-0.9356913876159896	1.3682099154244383	FBLN7;ARID5B
GTEX-PWO3-0011-R2A-SM-2S1OX_brain_female_60-69_years	2/550	0.2093602885521923528955312576727010309696197509765625	0.682037769381337088958616732270456850528717041015625	0.2011821269696898173418020405733841471374034881591796875	0.64775608335859791164779153405106626451015472412109375	-0.8701911202719456	1.3607166734871718	PLA2G16;MARCKSL1
GTEX-PLZ6-0826-SM-3P61K_stomach_male_30-39_years	2/567	0.2190762841917005265823803483726806007325649261474609375	0.697514586170486783345268122502602636814117431640625	0.2105741782229739456067107994385878555476665496826171875	0.66272128918017669807483116528601385653018951416015625	-0.8956362521616354	1.3598761198614882	COL16A1;PLAGL1
GTEX-T5JW-1726-SM-3GADN_adipose tissue_female_20-29_years	3/1028	0.211964680247382186717430840872111730277538299560546875	0.6872524296536270949076197211979888379573822021484375	0.2006733827769620892578217308255261741578578948974609375	0.64775608335859791164779153405106626451015472412109375	-0.8764330342685966	1.3596417853036933	PLA2G16;ADAM12;MEST
GTEX-WY7C-2826-SM-3NB3Q_blood vessel_male_50-59_years	2/559	0.21449790156118819783870321771246381103992462158203125	0.6915914235573128454603875070461072027683258056640625	0.2061475931422804552806127276198822073638439178466796875	0.6562589038203079372379988853936083614826202392578125	-0.8829281893275192	1.359228501410968	FBLN7;TNC
GTEX-NPJ8-0426-SM-2HMK6_heart_male_40-49_years	2/568	0.2196493016493671068811721625024802051484584808349609375	0.697514586170486783345268122502602636814117431640625	0.211128304205740191523688054076046682894229888916015625	0.66272128918017669807483116528601385653018951416015625	-0.8947591817912899	1.3562071499914459	LGALS3BP;H19
GTEX-POYW-1126-SM-48TCI_blood vessel_male_60-69_years	3/1051	0.22136967356695735897886834209202788770198822021484375	0.699996999638759387352138219284825026988983154296875	0.2096907465355646593696548052321304567158222198486328125	0.66272128918017669807483116528601385653018951416015625	-0.8934043153261215	1.3471833464263048	PLAGL1;TNC;THBS2
GTEX-U3ZM-0826-SM-4DXU6_bladder_male_40-49_years	2/545	0.2065125110691487242409181135371909476816654205322265625	0.67806802417820144501803270031814463436603546142578125	0.1984305924325540926300703858942142687737941741943359375	0.64775608335859791164779153405106626451015472412109375	-0.8534463099522904	1.346221329419464	COL16A1;GRB10
GTEX-PSDG-0008-SM-48TE5_skin_male_50-59_years	6/2548	0.195213755122807086639369344993610866367816925048828125	0.66263906614266632200127560281543992459774017333984375	0.177568665283255822107122412489843554794788360595703125	0.60989830879931339335797702005947940051555633544921875	-0.8137600517584581	1.329407360625848	LRRC15;P4HA3;ADAM12;COL12A1;PLOD2;CTHRC1
GTEX-OHPM-0426-SM-3TW8V_blood vessel_male_50-59_years	2/593	0.23402021333474898323601109950686804950237274169921875	0.71946453369182450376939641500939615070819854736328125	0.2250332446294440458256502779477159492671489715576171875	0.6830983332017834808169709503999911248683929443359375	-0.9084471303061623	1.3193811780191083	FIBIN;THBS2
GTEX-QV31-0008-SM-447AT_skin_male_30-39_years	6/2637	0.2175897360095316035444312774416175670921802520751953125	0.6944822788843507677114530451945029199123382568359375	0.1985278277863239682066165414653369225561618804931640625	0.64775608335859791164779153405106626451015472412109375	-0.8567842905080825	1.306719363574848	LRRC15;COL16A1;ADAM12;COL12A1;PLOD2;CTHRC1
