Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
GTEX-P4PQ-0005-SM-2HMKJ_blood_male_60-69_years	1/1609	0.342557549325258559047568951427820138633251190185546875	0.422976377376972967336854480890906415879726409912109375	0.35381061052497109198355929038370959460735321044921875	0.43687120780774646444655218147090636193752288818359375	-0.7965979568498841	0.8534078246078749	TSC22D3
GTEX-XMD1-0826-SM-4AT52_breast_male_60-69_years	1/1661	0.351800631367221672274325783291715197265148162841796875	0.426626499077185472597051330012618564069271087646484375	0.363277889698317313360576008562929928302764892578125	0.4405356706222336438116826684563420712947845458984375	-0.8150736131429841	0.8514997843453616	TSC22D3
GTEX-OHPK-0008-SM-4E3JL_skin_female_50-59_years	1/1589	0.33897456987430640840130990909528918564319610595703125	0.422976377376972967336854480890906415879726409912109375	0.350139506504462350022777172853238880634307861328125	0.43687120780774646444655218147090636193752288818359375	-0.7868618279120395	0.8512508804283331	ENPP2
GTEX-WK11-0006-SM-3NB3J_blood_male_50-59_years	1/1520	0.326493187864103584505670596627169288694858551025390625	0.417580704658613799384880849174805916845798492431640625	0.337345909846675173771046729598310776054859161376953125	0.431453833843576273210373983602039515972137451171875	-0.7592730552764024	0.8498894050901358	G0S2
GTEX-R55E-0011-R7A-SM-2TC5Z_brain_male_20-29_years	1/1579	0.33717723170826674472522199721424840390682220458984375	0.42291531566043472079030607346794568002223968505859375	0.348297708291043950357135372541961260139942169189453125	0.436863528712877258186608742107637226581573486328125	-0.781456975706438	0.8495582760232898	ENPP2
GTEX-UPJH-0006-SM-3GACW_blood_male_50-59_years	1/1498	0.322474226194090107799894440177013166248798370361328125	0.416927458101611525531637880703783594071865081787109375	0.33322470641730939089342200531973503530025482177734375	0.430819392067073037022595372036448679864406585693359375	-0.7468186076513825	0.8451985648071216	G0S2
GTEX-XUJ4-1326-SM-4BOQ9_ovary_female_60-69_years	1/1757	0.368591541615093054584662013439810834825038909912109375	0.436441725892498244565587128818151541054248809814453125	0.380464289243261422068798083273577503859996795654296875	0.45050000417858815371374703317997045814990997314453125	-0.8451278206041325	0.8434934966521817	ANGPTL1
GTEX-REY6-0426-SM-2TF5G_lung_male_60-69_years	1/1651	0.350031239559930984484026339487172663211822509765625	0.426626499077185472597051330012618564069271087646484375	0.3614659326602691624685803617467172443866729736328125	0.4405356706222336438116826684563420712947845458984375	-0.7968682837479053	0.8364988325795164	COL6A6
GTEX-X4XX-0011-R2A-SM-3P623_brain_male_60-69_years	1/1690	0.356910087174233059403860579550382681190967559814453125	0.428472134917868674452989807832636870443820953369140625	0.368509315679105886598421193411923013627529144287109375	0.442397059932545799743053294150740839540958404541015625	-0.8104553491901891	0.8349889555597001	ENPP2
GTEX-TMMY-0726-SM-33HBE_breast_female_40-49_years	1/1649	0.349676898007114267397099638401414267718791961669921875	0.426626499077185472597051330012618564069271087646484375	0.361103046772361102600967797116027213633060455322265625	0.4405356706222336438116826684563420712947845458984375	-0.7933244675387876	0.8335822725061414	COL6A6
GTEX-U3ZH-0526-SM-3DB75_lung_male_30-39_years	1/1656	0.350916417814026659893755777375190518796443939208984375	0.426626499077185472597051330012618564069271087646484375	0.36237242605708230858141405406058765947818756103515625	0.4405356706222336438116826684563420712947845458984375	-0.7920736295447925	0.829465215519053	COL6A6
GTEX-QDT8-0626-SM-48TYW_breast_female_30-39_years	1/1635	0.347192177487073039277021280213375575840473175048828125	0.4261548368347138904255189117975533008575439453125	0.358558223113672969173393312303232960402965545654296875	0.4401040360653423189063460085890255868434906005859375	-0.7835410730644249	0.8288899439851667	COL6A6
